AUTHOR,BORN-DIED,TITLE,TECHNIQUE,LOCATION,URL,TYPE,FORM,SCHOOL,TIMEFRAME,,
MASTER of the Prodigal Son,(active 1530-1560 in Antwerp),Pietà,"Oak wood, 109 x 69 cm","National Gallery, London",http://www.wga.hu/art/m/master/prodigal/pieta.jpg,painting,religious,Flemish,1501-1550,,
MASTER of the Prodigal Son,(active 1530-1560 in Antwerp),Virgin and Child,"Oil on oak panel, 77 x 53 cm",Private collection,http://www.wga.hu/art/m/master/prodigal/virgin.jpg,painting,religious,Flemish,1501-1550,,
MASTER of the Prodigal Son,(active 1530-1560 in Antwerp),Virgin and Child (detail),Oil on oak panel,Private collection,http://www.wga.hu/art/m/master/prodigal/virgin1.jpg,painting,religious,Flemish,1501-1550,,
MASTER of the View of Ste Gudule,(active c. 1480 in Brussels),Three Female Supplicants,"Oil on oak panel, 48 x 41 cm",Private collection,http://www.wga.hu/art/m/master/gudule/fragment.jpg,painting,religious,Flemish,1451-1500,,
"MATHEY, Jean Baptiste","(b. ca, 1630, Dijon, d. ca. 1696, Paris)",Exterior view,Photo,"Archbishop Palace, Prague",http://www.wga.hu/art/m/mathey/palace1.jpg,architecture,other,French,1651-1700,,
"MATHEY, Jean Baptiste","(b. ca, 1630, Dijon, d. ca. 1696, Paris)",Exterior view,Photo,"Archbishop Palace, Prague",http://www.wga.hu/art/m/mathey/palace2.jpg,architecture,other,French,1651-1700,,
"MAZZIERE, Agnolo di Domenico","(b. ca. 1466, Firenze, d. 1513, Firenze)",Portrait of a Boy,"Oil on panel, 43 x 31 cm",Private collection,http://www.wga.hu/art/m/mazziere/portrai4.jpg,painting,portrait,Italian,1451-1500,,
"MECKEL, Adolf von","(b. 1856, Berlin, d. 1893, Berlin)",Bedouins in the Desert,"Oil on canvas, 181 x 266 cm",Private collection,http://www.wga.hu/art/m/meckel/bedouins.jpg,painting,landscape,German,1851-1900,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",Choir-stalls,Cedarwood,"Cathedral, Málaga",http://www.wga.hu/art/m/mena/choir1.jpg,sculpture,religious,Spanish,1651-1700,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",Choir-stalls (detail),Cedarwood,"Cathedral, Málaga",http://www.wga.hu/art/m/mena/choir2.jpg,sculpture,religious,Spanish,1651-1700,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",Choir-stalls (detail),Cedarwood,"Cathedral, Málaga",http://www.wga.hu/art/m/mena/choir3.jpg,sculpture,religious,Spanish,1651-1700,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",Choir-stalls (detail),Cedarwood,"Cathedral, Málaga",http://www.wga.hu/art/m/mena/choir4.jpg,sculpture,religious,Spanish,1651-1700,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",Penitent Magdalene,"Polychrome wood, height 165 cm","Museo Nacional de Escultura, Valladolid",http://www.wga.hu/art/m/mena/saints1.jpg,sculpture,religious,Spanish,1651-1700,,
"MENA, Pedro de","(b. 1628, Granada, d. 1688, Málaga)",St Peter of Alcántara,"Polychrome wood, height 78 cm","Museo Nacional de Escultura, Valladolid",http://www.wga.hu/art/m/mena/saints2.jpg,sculpture,religious,Spanish,1651-1700,,
"MERVILLE, Karl Georg","(b. 1751, Stuttgart, d. 1798, Pressburg, now Bratislava)",Fall of the Angels,Plasterwork,"St. Michael, Vienna",http://www.wga.hu/art/m/merville/fall_ang.jpg,sculpture,religious,Austrian,1751-1800,,
"MESA, Juan de","(b. 1583, Córdoba, d. 1627, Sevilla)",Christ the Almighty,Polychrome wood. height 181 cm,"Iglesia de Jesús, Seville",http://www.wga.hu/art/m/mesa/christ.jpg,sculpture,religious,Spanish,1601-1650,,
MICHELANGELO Buonarroti,"(b. 1475, Caprese, d. 1564, Roma)",Studies for the Libyan Sibyl,"Red chalk on paper, pen and ink, 288 x 194 mm","Ashmolean Museum, Oxford",http://www.wga.hu/art/m/michelan/4drawing/04/25prophe.jpg,graphics,study,Italian,1501-1550,,
MICHELANGELO Buonarroti,"(b. 1475, Caprese, d. 1564, Roma)",Madonna and Child with St Anne (recto),"Pen and ink on paper, 325 x 260 mm","Musée du Louvre, Paris",http://www.wga.hu/art/m/michelan/4drawing/07/03virgix.jpg,graphics,study,Italian,1501-1550,,
MICHELANGELO Buonarroti,"(b. 1475, Caprese, d. 1564, Roma)",Palazzo Senatorio,Photo,"Piazza Campidoglio, Rome",http://www.wga.hu/art/m/michelan/5archite/late/1campid51.jpg,architecture,other,Italian,1501-1550,,
MICHELANGELO Buonarroti,"(b. 1475, Caprese, d. 1564, Roma)",Palazzo dei Conservatori (detail of the façade),Photo,"Piazza Campidoglio, Rome",http://www.wga.hu/art/m/michelan/5archite/late/1campid8.jpg,architecture,other,Italian,1501-1550,,
MICHELOZZO DI BARTOLOMEO,"(b. 1396, Firenze, d. 1472, Firenze)",Exterior view,Photo,"Villa Medicea, Careggi",http://www.wga.hu/art/m/micheloz/1/3careggj.jpg,architecture,other,Italian,1401-1450,,
"MIEL, Jan","(b. 1599, Beveren-Was, d. 1663, Torino)","Ceres, Bacchus and Venus ('Sine Cerere et Baccho friget Venus')","Oil on canvas, 143 x 163 cm",Private collection,http://www.wga.hu/art/m/miel/ceres.jpg,painting,mythological,Flemish,1601-1650,,
"MIEREVELD, Michiel Jansz. van","(b. 1567, Delft, d. 1641, Delft)",Portrait of a Man,"Oil on panel, 69 x 57 cm",Private collection,http://www.wga.hu/art/m/mierevel/port_man.jpg,painting,portrait,Dutch,1601-1650,,
"MIGNON, Abraham","(b. 1640, Frankfurt, d. 1679, Wetzlar)",Hanging Garland of Flowers and Fruit,"Oil on oak panel, 31 x 49 cm",Private collection,http://www.wga.hu/art/m/mignon/hanging.jpg,painting,still-life,German,1651-1700,,
"MILLET, Jean-François","(b. 1814, Gruchy, d. 1875, Barbizon)",Winter - The Faggot Gatherers,"Oil on canvas, 82 x 100 cm","National Museum, Cardiff",http://www.wga.hu/art/m/millet/06winter.jpg,painting,landscape,French,1851-1900,,
"MIQUE, Richard","(b. 1728, Nancy, d. 1794, Paris)",Exterior view,Photo,"Hameau de la Reine, Trianon, Versailles",http://www.wga.hu/art/m/mique/hameau1.jpg,architecture,other,French,1851-1900,,
"MIQUE, Richard","(b. 1728, Nancy, d. 1794, Paris)",Exterior view,Photo,"Hameau de la Reine, Trianon, Versailles",http://www.wga.hu/art/m/mique/hameau2.jpg,architecture,other,French,1851-1900,,
"MIQUE, Richard","(b. 1728, Nancy, d. 1794, Paris)",Temple of Love,Photo,"Petit Trianon, Versailles",http://www.wga.hu/art/m/mique/trianon.jpg,architecture,other,French,1851-1900,,
"MOILLON, Louise","(b. 1610, Paris, d. 1696, Paris)",Still-Life with Basket of Plums,"Oil on panel, 41 x 53 cm",Private collection,http://www.wga.hu/art/m/moillon/1basket.jpg,painting,still-life,French,1601-1650,,
"MOLENAER, Klaes","(b. before 1630, Haarlem, d. 1676, Haarlem)",Beach at Scheveningen,"Oil on canvas, 68 x 92 cm",Private collection,http://www.wga.hu/art/m/molenaer/klaes/beach.jpg,painting,landscape,Dutch,1651-1700,,
"MOLENAER, Klaes","(b. before 1630, Haarlem, d. 1676, Haarlem)",Winter Landscape,"Oil on canvas, 43 x 52 cm",Private collection,http://www.wga.hu/art/m/molenaer/klaes/winterl3.jpg,painting,landscape,Dutch,1651-1700,,
"MOMMERS, Hendrick","(b. ca. 1623, Haarlem, d. 1693, Amsterdam)",Landscape with a Milkmaid,"Oil on oak panel, 48 x 65 cm",Private collection,http://www.wga.hu/art/m/mommers/milkmaid.jpg,painting,landscape,Dutch,1651-1700,,
"MOMMERS, Hendrick","(b. ca. 1623, Haarlem, d. 1693, Amsterdam)",Landscape with a Milkmaid (detail),Oil on oak panel,Private collection,http://www.wga.hu/art/m/mommers/milkmaix.jpg,painting,landscape,Dutch,1651-1700,,
"MONTAGNA, Bartolomeo","(b. ca. 1450, Orzinuovi, Brescia, d. 1523, Vicenza)",The Young Christ,"Oil on panel, 37 x 28 cm",Private collection,http://www.wga.hu/art/m/montagna/y_christ.jpg,painting,religious,Italian,1451-1500,,
"MONTAÑÉS, Juan Martínez","(b. 1568, Alcala la Real, d. 1649, Sevilla)",St Jerome,"Polychrome wood, height 160 cm","Monastery of San Isidoro del Campo, Santiponce",http://www.wga.hu/art/m/montanez/jerome.jpg,sculpture,religious,Spanish,1601-1650,,
"MONTICELLI, Adolphe","(b. 1824, Marseille, d. 1886, Marseille)",Don Quixote Tilting at the Windmills,"Oil on panel, 38 x 46 cm",Private collection,http://www.wga.hu/art/m/monticel/quixote.jpg,painting,other,French,1851-1900,,
"MONVOISIN, Raymond Auguste Quinsac","(b. 1790, Quinsac, d. 1870, Boulogne-sur-Seine)",The Prince de Joinville Leaving for the Marine,"Oil on canvas, 74 x 93 cm",Private collection,http://www.wga.hu/art/m/monvoisi/joinvill.jpg,painting,genre,French,1801-1850,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Exterior view,Photo,"Benedictine Abbey, Einsiedeln",http://www.wga.hu/art/m/moosbrug/einsied1.jpg,architecture,other,Austrian,1701-1750,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Interior view,Photo,"Benedictine Abbey, Einsiedeln",http://www.wga.hu/art/m/moosbrug/einsied2.jpg,architecture,interior,Austrian,1701-1750,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Interior view,Photo,"Benedictine Abbey, Einsiedeln",http://www.wga.hu/art/m/moosbrug/einsied3.jpg,architecture,interior,Austrian,1701-1750,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Exterior view,Photo,"Basilica of St. Martin and Oswald, Weingarten",http://www.wga.hu/art/m/moosbrug/weingar1.jpg,architecture,other,Austrian,1701-1750,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Exterior view,Photo,"Basilica of St. Martin and Oswald, Weingarten",http://www.wga.hu/art/m/moosbrug/weingar2.jpg,architecture,other,Austrian,1701-1750,,
"MOOSBRUGGER, Caspar","(b. 1656, Au im Bregenzerwald, d. 1723, Einsiedeln)",Interior view,Photo,"Basilica of St. Martin and Oswald, Weingarten",http://www.wga.hu/art/m/moosbrug/weingar3.jpg,architecture,interior,Austrian,1701-1750,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",Exterior view,Photo,"Cárcel de Corte, Madrid",http://www.wga.hu/art/m/mora_j/carcel1.jpg,architecture,other,Spanish,1601-1650,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",Exterior view,Photo,"Cárcel de Corte, Madrid",http://www.wga.hu/art/m/mora_j/carcel2.jpg,architecture,other,Spanish,1601-1650,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",General view,Photo,"Palace of Prince Francisco Sandoval, Lerma",http://www.wga.hu/art/m/mora_j/lerma.jpg,architecture,other,Spanish,1601-1650,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",General view,Photo,"Plaza Mayor, Madrid",http://www.wga.hu/art/m/mora_j/plaza.jpg,architecture,other,Spanish,1601-1650,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",External view,Photo,"Jesuit college of La Clerecia, Salamanca",http://www.wga.hu/art/m/mora_j/salaman1.jpg,architecture,other,Spanish,1601-1650,,
"MORA, Juan Gómez de","(b. 1586, Madrid, d. 1648, Madrid)",External view,Photo,"Jesuit college of La Clerecia, Salamanca",http://www.wga.hu/art/m/mora_j/salaman2.jpg,architecture,other,Spanish,1601-1650,,
"MORALES, Luis de","(b. ca. 1520, Badajoz, d. 1586, Badajoz)",Virgin and Child with the Infant St John the Baptist,"Oil on panel, 43 x 26 cm",Private collection,http://www.wga.hu/art/m/morales/madonna3.jpg,painting,religious,Spanish,1551-1600,,
"MORE, Jacob","(b. 1740, Edinburgh, d. 1793, Roma)",Rape of Deianera,"Oil on canvas laid on board, oval, 104 x 139 cm",Private collection,http://www.wga.hu/art/m/more/decorat1.jpg,painting,mythological,Scottish,1751-1800,,
"MORE, Jacob","(b. 1740, Edinburgh, d. 1793, Roma)",Rest on the Flight into Egypt,"Oil on canvas laid on board, oval, 104 x 139 cm",Private collection,http://www.wga.hu/art/m/more/decorat2.jpg,painting,religious,Scottish,1751-1800,,
"MORLAND, George","(b. ca. 1763, London, d. 1804, London)",A View on the River Derwent,"Oil on canvas, 55 x 55 cm",Private collection,http://www.wga.hu/art/m/morland/derwent.jpg,painting,landscape,English,1751-1800,,
"MORONE, Domenico","(b. ca. 1442, Verona, d. ca. 1518, Verona)",The Death of Uriah the Hittite,"Oil on panel, marouflaged, 44 x 49 cm",Private collection,http://www.wga.hu/art/m/morone/domenico/uriah1.jpg,painting,religious,Italian,1451-1500,,
"MORONE, Domenico","(b. ca. 1442, Verona, d. ca. 1518, Verona)",The Announcement of the Death of Uriah to King David and Bathsheba,"Oil on panel, marouflaged, 44 x 49 cm",Private collection,http://www.wga.hu/art/m/morone/domenico/uriah2.jpg,painting,religious,Italian,1451-1500,,
"MULIER, Pieter the Elder","(b. ca. 1610, Haarlem, d. 1670, Haarlem)","A Kaag on a Choppy Sea, a Rowing Boat in the Foreground","Oil on oak panel, 32 x 38 cm",Private collection,http://www.wga.hu/art/m/mulier/elder/choppy1.jpg,painting,landscape,Dutch,1601-1650,,
"NAIVEU, Matthijs","(b. 1647, Leiden, d. 1726, Amsterdam)",Interior with an Elegant Lady Receiving a Suitor,"Oil on canvas, 55 x 65 cm",Private collection,http://www.wga.hu/art/n/naiveu/interior.jpg,painting,genre,Dutch,1651-1700,,
"NALDINI, Giovan Battista","(b. ca. 1537, Fiesole, d. 1591, Firenze)","Palazzo Branconio dell'Aquila, Rome",Pen drawing,"Galleria degli Uffizi, Florence",http://www.wga.hu/art/n/naldini/palazzo.jpg,graphics,study,Italian,1551-1600,,
NANNI DI BANCO,"(b. ca. 1375, Firenze, d. 1421, Firenze)",Quattro Santi Coronati,"Marble, height c. 185 cm","Orsanmichele, Florence",http://www.wga.hu/art/n/nanni/banco/q_santi.jpg,sculpture,religious,Italian,1401-1450,,
"NASONI, Nicola","(b. 1691, Siena, d. 1773)",Exterior view,Photo,"Torre dos Clérigos, Porto",http://www.wga.hu/art/n/nasoni/clerigos.jpg,architecture,other,Italian,1701-1750,,
"NASONI, Nicola","(b. 1691, Siena, d. 1773)",Exterior view,Photo,"Santuário de Nossa Senhora dos Remedios, Lamego",http://www.wga.hu/art/n/nasoni/lamego.jpg,architecture,other,Italian,1701-1750,,
"NATES, Juan de","(b. ca. 1545, Secadura, d. ca. 1613, Valladolid)",Exterior view,Photo,"Santa Cruz, Medina de Rioseco",http://www.wga.hu/art/n/nates/rioseco.jpg,architecture,other,Spanish,1551-1600,,
"NATES, Juan de","(b. ca. 1545, Secadura, d. ca. 1613, Valladolid)",Exterior view,Photo,"Nuestra Señora de las Augustias, Valladolid",http://www.wga.hu/art/n/nates/valladol.jpg,architecture,other,Spanish,1551-1600,,
"NEEFFS, Peeter the Younger","(b. 1620, Antwerpen, d. ca. 1675, Antwerpen)",Interior of a Church,"Oil on panel, 39 x 54 cm",Private collection,http://www.wga.hu/art/n/neeffs/peeter_y/gothic_e.jpg,painting,interior,Flemish,1651-1700,,
"NEER, Aert van der","(b. 1603/04, Amsterdam, d. 1677, Amsterdam)",A Canal by Moonlight,"Oil on oak panel, 43 x 69 cm",Private collection,http://www.wga.hu/art/n/neer/aert/canal_mo.jpg,painting,landscape,Dutch,1601-1650,,
"NERLY, Friedrich","(b. 1807, Erfurt, d. 1878, Venezia)","The Riva degli Schiavoni, Venice","Oil on canvas, 70 x 109 cm",Private collection,http://www.wga.hu/art/n/nerly/venice1.jpg,painting,landscape,German,1801-1850,,
"NERLY, Friedrich","(b. 1807, Erfurt, d. 1878, Venezia)","View of the Grand Canal, Venice","Oil on canvas, 38 x 50 cm",Private collection,http://www.wga.hu/art/n/nerly/venice2.jpg,painting,landscape,German,1801-1850,,
"NESSENTHALER, Elias","(b. 1664, Augsburg, d. 1714, Augsburg)",Trinity or Plague Column,Engraving,"Graphische Sammlung Albertina, Vienna",http://www.wga.hu/art/n/nessenth/plague.jpg,graphics,religious,German,1651-1700,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Residenz, Würzburg",http://www.wga.hu/art/n/neumann/1wurzbu1.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Residenz, Würzburg",http://www.wga.hu/art/n/neumann/1wurzbu2.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Residenz, Würzburg",http://www.wga.hu/art/n/neumann/1wurzbu3.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Residenz, Würzburg",http://www.wga.hu/art/n/neumann/1wurzbu4.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Residenz, Würzburg",http://www.wga.hu/art/n/neumann/1wurzbu5.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Schloss Bruchsal, Bruchsal",http://www.wga.hu/art/n/neumann/2bruch1.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Schloss Bruchsal, Bruchsal",http://www.wga.hu/art/n/neumann/2bruch2.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Schloss Bruchsal, Bruchsal",http://www.wga.hu/art/n/neumann/2bruch3.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Schloss Bruchsal, Bruchsal",http://www.wga.hu/art/n/neumann/2bruch4.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Augustusburg, Brühl",http://www.wga.hu/art/n/neumann/3bruhl1.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Augustusburg, Brühl",http://www.wga.hu/art/n/neumann/3bruhl2.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Dreifaltigkeitskirche, Gaibach",http://www.wga.hu/art/n/neumann/4gaibac1.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Dreifaltigkeitskirche, Gaibach",http://www.wga.hu/art/n/neumann/4gaibac2.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Pilgrimage church, Vierzehnheiligen",http://www.wga.hu/art/n/neumann/5vierze1.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Exterior view,Photo,"Pilgrimage church, Vierzehnheiligen",http://www.wga.hu/art/n/neumann/5vierze2.jpg,architecture,other,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Pilgrimage church, Vierzehnheiligen",http://www.wga.hu/art/n/neumann/5vierze3.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Pilgrimage church, Vierzehnheiligen",http://www.wga.hu/art/n/neumann/5vierze4.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Pilgrimage church, Vierzehnheiligen",http://www.wga.hu/art/n/neumann/5vierze5.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Abbey church, Neresheim",http://www.wga.hu/art/n/neumann/6neresh1.jpg,architecture,interior,German,1701-1750,,
"NEUMANN, Balthasar","(b. 1687, Eger, Bohemia, d. 1753, Würzburg)",Interior view,Photo,"Abbey church, Neresheim",http://www.wga.hu/art/n/neumann/6neresh2.jpg,architecture,interior,German,1701-1750,,
NICCOLÒ DI PIETRO GERINI,"(active 1366, Firenze, d. ca. 1415, Firenze)",Virgin and Child with Saints,"Tempera on panel, gold ground, 82 x 53 cm",Private collection,http://www.wga.hu/art/n/niccolo/gerini/virgi_ch.jpg,painting,religious,Italian,1351-1400,,
NICCOLÒ DI SER SOZZO,"(d. 1363, Siena)",Crucifixion with the Virgin Mary and St John the Evangelist,"Tempera and gold on panel, 28 x 18 cm",Private collection,http://www.wga.hu/art/n/niccolo/sozzo/crucifix.jpg,painting,religious,Italian,1351-1400,,
"NICKELEN, Isaak van","(b. ca. 1632, Haarlem, d. 1703, Haarlem)",Interior of Saint Bavo's Church in Haarlem,"Oil on canvas, 177 x 152 cm",Private collection,http://www.wga.hu/art/n/nickelen/intbavo3.jpg,painting,interior,Dutch,1651-1700,,
